name,price,description,review_count,avg_rating,scraped_at,color,brand,currency,url,availability
Swift Run 22 Shoes,42,,,"(None,)",2023-12-13 11:50:42,Core Black / Cloud White / Grey Five,Adidas,USD,https://www.adidas.com//us/swift-run-22-shoes/GW8176.html,INSTOCK
Monofit Boot Shoes Kids,55,, 49,4.6,2023-12-13 11:50:46,Lucid Pink / Cloud White / Bright Red,Adidas,USD,https://www.adidas.com//us/monofit-boot-shoes-kids/IG4962.html,INSTOCK
Disney MONOFIT Slip-on Shoes,25,,,"(None,)",2023-12-13 11:50:50,Better Scarlet / Cloud White / Clear Pink,Adidas,USD,https://www.adidas.com//us/disney-monofit-slip-on-shoes/HP7772.html,INSTOCK
NMD_R1 Shoes Kids,84,,,"(None,)",2023-12-13 11:50:54,Wonder Beige / Cloud White / Wonder White,Adidas,USD,https://www.adidas.com//us/nmd_r1-shoes-kids/IG9967.html,INSTOCK
adidas x Disney FortaRun 2.0 Mickey Cloudfoam Shoes,27,,,"(None,)",2023-12-13 11:50:57,Blue Dawn / Semi Impact Orange / Clear Pink,Adidas,USD,https://www.adidas.com//us/adidas-x-disney-fortarun-2.0-mickey-cloudfoam-shoes/HP8998.html,INSTOCK
OZWEEGO Shoes,80,, 392,4.7,2023-12-13 11:51:00,Crystal White / Cloud White / Off White,Adidas,USD,https://www.adidas.com//us/ozweego-shoes/EF6299.html,INSTOCK
TERREX x LEGO® Agravic Flow Trail Running Shoes,72,, 46,5.0,2023-12-13 11:51:07,Bliss Orchid / Cloud White / Cloud White,Adidas,USD,https://www.adidas.com//us/terrex-x-lego-agravic-flow-trail-running-shoes/IE4972.html,INSTOCK
Monofit Slip-On Shoes,40,, 112,4.7,2023-12-13 11:51:12,Clear Pink / Silver Metallic / Wonder Orchid,Adidas,USD,https://www.adidas.com//us/monofit-slip-on-shoes/IG4931.html,INSTOCK
NMD_R1 V2 Shoes,104,,,"(None,)",2023-12-13 11:51:19,Core Black / Cloud White / Core Black,Adidas,USD,https://www.adidas.com//us/nmd_r1-v2-shoes/HP2939.html,INSTOCK
OZWEEGO Shoes,70,,,"(None,)",2023-12-13 11:51:20,Core Black / Core Black / Night Metallic,Adidas,USD,https://www.adidas.com//us/ozweego-shoes/EF6300.html,INSTOCK
Cloudfoam Pure Shoes Kids,65,, 59,4.5,2023-12-13 11:51:24,Wonder Quartz / Zero Metalic / Wonder Orchid,Adidas,USD,https://www.adidas.com//us/cloudfoam-pure-shoes-kids/IG2423.html,INSTOCK
X Crazyfast.3 Turf Soccer Shoes,70,, 86,4.7,2023-12-13 11:51:29,Cloud White / Core Black / Lucid Lemon F23,Adidas,USD,https://www.adidas.com//us/x-crazyfast.3-turf-soccer-shoes/IE1568.html,INSTOCK
Run 70s Shoes,31,, 240,4.8,2023-12-13 11:51:32,Cloud White / Bliss Pink / Lucid Pink,Adidas,USD,https://www.adidas.com//us/run-70s-shoes/IG4906.html,INSTOCK
Stan Smith Shoes,90,, 24,4.6,2023-12-13 11:51:34,Cloud White / Off White / Court Green,Adidas,USD,https://www.adidas.com//us/stan-smith-shoes/HQ1854.html,INSTOCK
adidas Originals x Hello Kitty Superstar 360 Shoes Kids,65,,,"(None,)",2023-12-13 11:51:39,Cloud White / Cloud White / Bliss Pink,Adidas,USD,https://www.adidas.com//us/adidas-originals-x-hello-kitty-superstar-360-shoes-kids/IG5666.html,INSTOCK
Winterplay x Disney Shoes Kids,70,, 13,5.0,2023-12-13 11:51:41,Bright Red / Cloud White / Better Scarlet,Adidas,USD,https://www.adidas.com//us/winterplay-x-disney-shoes-kids/IG7191.html,INSTOCK
RunFalcon 3.0 Elastic Lace Top Strap Running Shoes,50,,,"(None,)",2023-12-13 11:51:46,Cloud White / Core Black / Bright Royal,Adidas,USD,https://www.adidas.com//us/runfalcon-3.0-elastic-lace-top-strap-running-shoes/IG7279.html,INSTOCK
RapidaSport Bounce Sport Lace Shoes,56,, 203,4.6,2023-12-13 11:51:48,Linen Green / Silver Green / Cloud White,Adidas,USD,https://www.adidas.com//us/rapidasport-bounce-sport-lace-shoes/HP6128.html,INSTOCK
Winterplay x Disney Shoes Kids,70,, 17,4.9,2023-12-13 11:51:51,Core Black / Cloud White / Better Scarlet,Adidas,USD,https://www.adidas.com//us/winterplay-x-disney-shoes-kids/IG7190.html,INSTOCK
Copa Pure.3 Firm Ground Soccer Cleats,42,, 181,4.8,2023-12-13 11:52:02,Core Black / Core Black / Core Black,Adidas,USD,https://www.adidas.com//us/copa-pure.3-firm-ground-soccer-cleats/HQ8946.html,INSTOCK
X Crazyfast.3 Turf Soccer Shoes,70,,,"(None,)",2023-12-13 11:52:04,Core Black / Core Black / Core Black,Adidas,USD,https://www.adidas.com//us/x-crazyfast.3-turf-soccer-shoes/IE1570.html,INSTOCK
Superstar 360 2.0 Boots Kids,75,, 32,4.8,2023-12-13 11:52:05,Core Black / Core Black / Core Black,Adidas,USD,https://www.adidas.com//us/superstar-360-2.0-boots-kids/ID9723.html,INSTOCK
Superstar 360 Comfort Closure Shoes Kids,55,, 5,4.2,2023-12-13 11:52:07,Core Black / Core Black / Cloud White,Adidas,USD,https://www.adidas.com//us/superstar-360-comfort-closure-shoes-kids/IG9924.html,INSTOCK
Grand Court 2.0 Shoes,35,, 39,4.9,2023-12-13 11:52:13,Cloud White / Green Oxide S21 / Royal Blue,Adidas,USD,https://www.adidas.com//us/grand-court-2.0-shoes/GV6820.html,INSTOCK
Swift Run 22 Shoes,56,, 501,4.5,2023-12-13 11:52:14,Talc / Cloud White / Core Black,Adidas,USD,https://www.adidas.com//us/swift-run-22-shoes/GZ1553.html,INSTOCK
adidas Originals x Disney 101 Dalmatians Superstar 360 Shoes Kids,52,,,"(None,)",2023-12-13 11:52:18,Core Black / Cloud White / Bright Blue,Adidas,USD,https://www.adidas.com//us/adidas-originals-x-disney-101-dalmatians-superstar-360-shoes-kids/ID9710.html,INSTOCK
NMD_R1 Shoes,42,,,"(None,)",2023-12-13 11:52:27,Olive Strata / Cloud White / Olive Strata,Adidas,USD,https://www.adidas.com//us/nmd_r1-shoes/HQ1652.html,INSTOCK
Predator Accuracy+ Laceless Firm Ground Soccer Cleats,120,, 58,4.5,2023-12-13 11:52:32,Team Solar Orange / Core Black / Core Black,Adidas,USD,https://www.adidas.com//us/predator-accuracy-plus-laceless-firm-ground-soccer-cleats/GW4612.html,INSTOCK
adidas x LEGO® Racer TR21 Elastic Lace and Top Strap Shoes,48,, 81,4.7,2023-12-13 11:52:36,Bliss Orchid / Bliss Orchid / Core Black,Adidas,USD,https://www.adidas.com//us/adidas-x-lego-racer-tr21-elastic-lace-and-top-strap-shoes/ID7367.html,INSTOCK
RunFalcon 3.0 Hook-and-Loop Shoes,40,, 116,4.9,2023-12-13 11:52:38,Lucid Blue S23 / Legend Ink / Cloud White,Adidas,USD,https://www.adidas.com//us/runfalcon-3.0-hook-and-loop-shoes/HP5866.html,INSTOCK
RunFalcon 3.0 Elastic Lace Top Strap Running Shoes,50,, 169,4.7,2023-12-13 11:52:42,Dash Grey / Silver Metallic / Bliss Pink,Adidas,USD,https://www.adidas.com//us/runfalcon-3.0-elastic-lace-top-strap-running-shoes/IG7278.html,INSTOCK
Hoops 3.0 Shoes Kids,50,, 3,3.7,2023-12-13 11:52:47,Core Black / Core Black / Preloved Yellow,Adidas,USD,https://www.adidas.com//us/hoops-3.0-shoes-kids/IF7755.html,INSTOCK
Ultrabounce Running Shoes Kids,36,, 50,4.9,2023-12-13 11:52:50,Core Black / Lucid Pink / Cloud White,Adidas,USD,https://www.adidas.com//us/ultrabounce-running-shoes-kids/IG5394.html,INSTOCK
Predator Accuracy.1 Firm Ground Soccer Cleats,90,, 84,4.5,2023-12-13 11:52:52,Team Solar Orange / Core Black / Core Black,Adidas,USD,https://www.adidas.com//us/predator-accuracy.1-firm-ground-soccer-cleats/GW4615.html,INSTOCK
Retropy F2 Shoes Kids,64,,,"(None,)",2023-12-13 11:52:57,Sand Strata / Pulse Yellow / Cloud White,Adidas,USD,https://www.adidas.com//us/retropy-f2-shoes-kids/IG5128.html,INSTOCK
adidas Nebzed x Disney Mickey Mouse Shoes Kids,36,, 49,4.8,2023-12-13 11:53:01,Core Black / Bold Gold / Better Scarlet,Adidas,USD,https://www.adidas.com//us/adidas-nebzed-x-disney-mickey-mouse-shoes-kids/IG5372.html,INSTOCK
RapidaSport Bounce Lace Shoes,56,, 203,4.6,2023-12-13 11:53:04,Clear Pink / Cloud White / Bliss Pink,Adidas,USD,https://www.adidas.com//us/rapidasport-bounce-lace-shoes/ID2385.html,INSTOCK
Puffylette 360 Shoes Kids,50,, 13,5.0,2023-12-13 11:53:06,Halo Blush / Sand Strata / Cloud White,Adidas,USD,https://www.adidas.com//us/puffylette-360-shoes-kids/IF7801.html,INSTOCK
X_PLRPHASE Shoes Kids,72,, 52,4.6,2023-12-13 11:53:11,Royal Blue / Cloud White / Bright Red,Adidas,USD,https://www.adidas.com//us/x_plrphase-shoes-kids/IF2758.html,INSTOCK
360 Sandals,47,, 11,4.5,2023-12-13 11:53:14,Core Black / Cloud White / Core Black,Adidas,USD,https://www.adidas.com//us/360-sandals/GX0864.html,INSTOCK
Kaptir 2.0 Slip-On Shoes,70,, 44,4.7,2023-12-13 11:53:22,Lucid Blue / Cloud White / Dark Blue,Adidas,USD,https://www.adidas.com//us/kaptir-2.0-slip-on-shoes/HQ3824.html,INSTOCK
Duramo SL Running Shoes Kids,55,, 75,4.9,2023-12-13 11:53:23,Lucid Lemon / Core Black / Wonder Blue,Adidas,USD,https://www.adidas.com//us/duramo-sl-running-shoes-kids/IG0714.html,INSTOCK
FortaRun 2.0 Cloudfoam Sport Running Lace Shoes,44,, 35,4.7,2023-12-13 11:53:27,Clear Pink / Cloud White / Blue Dawn,Adidas,USD,https://www.adidas.com//us/fortarun-2.0-cloudfoam-sport-running-lace-shoes/GZ9757.html,INSTOCK
Jeremy Scott Money Print Superstar Shoes,60,, 1,5.0,2023-12-13 11:53:29,Cloud White / Cloud White / Gold Metallic,Adidas,USD,https://www.adidas.com//us/jeremy-scott-money-print-superstar-shoes/H03655.html,INSTOCK
Racer TR23 Shoes Kids,55,,,"(None,)",2023-12-13 11:53:33,Orbit Grey / Better Scarlet S23 / Shadow Navy S22,Adidas,USD,https://www.adidas.com//us/racer-tr23-shoes-kids/IF0149.html,INSTOCK
FortaRun 2.0 Cloudfoam Shoes,30,, 154,4.8,2023-12-13 11:53:36,Core Black / Core Black / Carbon,Adidas,USD,https://www.adidas.com//us/fortarun-2.0-cloudfoam-shoes/HP5431.html,INSTOCK
Hoops Mid 3.0 Classic Fur Lining Winterized Shoes Kids,65,, 8,4.9,2023-12-13 11:53:40,Wonder Beige / Pink Fusion / Off White,Adidas,USD,https://www.adidas.com//us/hoops-mid-3.0-classic-fur-lining-winterized-shoes-kids/IF7739.html,INSTOCK
Cloudfoam Pure 2.0 Shoes,48,, 56,4.7,2023-12-13 11:53:47,Core Black / Cloud White / Ecru Tint,Adidas,USD,https://www.adidas.com//us/cloudfoam-pure-2.0-shoes/GY4871.html,INSTOCK
Lite Racer Adapt 4.0 Shoes,48,, 601,4.6,2023-12-13 11:53:51,Grey Six / Grey Six / Core Black,Adidas,USD,https://www.adidas.com//us/lite-racer-adapt-4.0-shoes/Q47208.html,INSTOCK
NMD 360 Shoes,26,, 14,4.9,2023-12-13 11:53:52,Core Black / Core Black / Cloud White,Adidas,USD,https://www.adidas.com//us/nmd-360-shoes/HP9665.html,INSTOCK
